,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
29109,29109,135000,3.0,1.0,3,2.0,30,4,False,False,True,False,51,False
6007,6007,135000,0.0,3.0,3,5.0,41,4,False,True,False,False,11,False
970,970,292500,2.0,3.0,3,2.0,59,-24,False,False,False,False,17,False
25173,25173,225000,0.0,3.0,3,2.0,51,6,True,False,False,False,55,False
32957,32957,112500,3.0,3.0,3,4.0,33,0,False,True,False,False,48,False
7349,7349,180000,0.0,1.0,3,1.0,47,23,True,False,True,False,61,False
5206,5206,81000,0.0,3.0,3,2.0,54,14,True,False,False,True,17,False
19584,19584,67500,3.0,3.0,3,2.0,38,5,True,False,False,False,27,False
19923,19923,225000,3.0,1.0,3,1.0,25,4,False,False,True,False,42,False
16858,16858,225000,0.0,2.0,3,4.0,38,0,False,True,False,False,56,False
34842,34842,315000,3.0,1.0,2,2.0,44,4,False,False,False,False,14,False
4657,4657,135000,0.0,3.0,5,2.0,42,21,True,False,False,True,13,False
24693,24693,180000,0.0,3.0,3,2.0,52,31,True,False,False,False,44,False
8575,8575,180000,0.0,3.0,3,2.0,40,3,False,False,False,False,28,False
4516,4516,180000,2.0,3.0,3,1.0,63,-24,False,False,False,False,25,False
17997,17997,121500,0.0,3.0,3,3.0,44,2,False,True,False,True,34,False
24164,24164,270000,2.0,3.0,3,2.0,66,-24,False,False,True,False,7,False
18347,18347,202500,0.0,3.0,3,2.0,55,10,True,False,False,False,1,False
32862,32862,157500,3.0,1.0,3,4.0,37,17,True,True,True,True,49,False
34276,34276,90000,0.0,3.0,3,2.0,31,9,True,False,False,True,41,False
306,306,229500,0.0,2.0,0,2.0,50,3,False,False,False,False,50,False
20436,20436,135000,3.0,1.0,3,2.0,31,2,False,False,False,True,6,False
5604,5604,337500,0.0,1.0,3,3.0,34,15,True,True,True,True,23,False
23269,23269,180000,1.0,3.0,3,4.0,32,11,True,True,False,True,61,False
21004,21004,225000,1.0,3.0,1,1.0,40,10,True,False,False,False,2,False
21935,21935,270000,0.0,3.0,2,3.0,30,4,False,True,False,False,16,False
3259,3259,315000,0.0,3.0,3,2.0,44,2,False,True,True,False,59,False
23258,23258,180000,3.0,3.0,3,2.0,33,3,False,False,True,False,56,False
4699,4699,405000,3.0,3.0,3,3.0,45,2,False,True,True,False,23,False
17712,17712,180000,0.0,3.0,3,2.0,44,8,True,False,True,True,52,False
32670,32670,157500,0.0,1.0,3,1.0,47,8,True,False,False,False,36,False
8236,8236,315000,0.0,3.0,2,2.0,48,2,False,False,False,False,20,False
16564,16564,90000,2.0,1.0,3,2.0,58,-24,False,False,False,False,7,False
16806,16806,171000,1.0,4.0,3,1.0,51,7,True,False,False,True,2,False
32028,32028,112500,0.0,3.0,3,4.0,32,11,True,True,False,False,21,False
13058,13058,81000,3.0,3.0,5,1.0,24,0,False,False,False,False,24,False
35906,35906,405000,1.0,1.0,3,3.0,34,12,True,True,False,False,7,False
29036,29036,135000,0.0,3.0,5,2.0,33,4,False,False,False,False,15,False
29343,29343,148500,0.0,3.0,3,3.0,31,10,True,True,False,True,35,False
5973,5973,180000,3.0,3.0,3,2.0,50,1,False,False,False,False,16,False
20081,20081,117000,0.0,1.0,3,3.0,52,1,False,True,False,True,12,False
5832,5832,405000,3.0,1.0,3,2.0,32,5,True,False,False,False,60,False
2616,2616,202500,3.0,2.0,3,2.0,43,11,True,False,True,True,33,False
7412,7412,72000,1.0,3.0,3,2.0,45,15,True,False,False,False,52,False
20630,20630,157500,0.0,2.0,3,1.0,31,8,True,False,False,True,54,False
29854,29854,135000,3.0,3.0,3,2.0,31,12,True,False,False,False,8,False
24431,24431,135000,0.0,3.0,3,3.0,27,8,True,True,False,True,17,False
13877,13877,135000,0.0,3.0,3,3.0,51,5,True,True,False,True,30,False
13535,13535,112500,0.0,3.0,3,2.0,33,5,True,False,False,False,51,False
33087,33087,144000,0.0,3.0,3,4.0,46,13,True,True,False,False,42,False
30988,30988,135000,0.0,3.0,3,2.0,37,5,True,False,False,True,21,False
11737,11737,90000,2.0,3.0,3,2.0,67,-24,False,False,True,False,25,False
7979,7979,103500,0.0,3.0,3,2.0,55,2,False,False,False,False,36,False
33055,33055,315000,0.0,3.0,3,2.0,29,2,False,False,False,True,20,False
7509,7509,225000,0.0,1.0,3,3.0,53,20,True,True,False,True,11,False
9367,9367,270000,0.0,3.0,3,2.0,33,4,False,False,True,False,24,False
790,790,202500,0.0,3.0,3,3.0,32,8,True,True,False,True,21,False
4640,4640,157500,0.0,3.0,3,2.0,39,12,True,False,False,True,10,False
17543,17543,315000,0.0,3.0,4,4.0,33,2,False,True,False,True,25,False
31785,31785,225000,0.0,3.0,3,1.0,46,0,False,False,False,False,30,False
21753,21753,360000,3.0,1.0,3,4.0,29,5,True,True,False,True,23,False
9271,9271,180000,3.0,3.0,3,1.0,42,18,True,False,False,False,27,False
1138,1138,225000,0.0,3.0,3,2.0,55,2,False,False,True,False,32,False
13222,13222,112500,0.0,3.0,2,2.0,56,10,True,False,False,False,26,False
17940,17940,135000,3.0,3.0,3,2.0,43,7,True,False,False,True,10,False
991,991,112500,0.0,3.0,3,2.0,45,12,True,False,False,False,45,False
1281,1281,202500,2.0,3.0,3,2.0,59,-24,False,False,False,False,46,False
21810,21810,256500,3.0,3.0,3,2.0,37,2,False,False,True,True,50,False
15841,15841,157500,0.0,3.0,3,3.0,39,10,True,True,False,False,30,False
24401,24401,247500,0.0,3.0,3,2.0,38,4,False,False,False,False,19,False
31660,31660,157500,1.0,3.0,3,2.0,34,3,False,True,False,False,44,False
26191,26191,306000,0.0,3.0,3,2.0,53,1,False,False,True,False,3,False
14833,14833,180000,0.0,3.0,3,4.0,35,3,False,True,True,True,6,False
5321,5321,135000,2.0,1.0,3,1.0,58,-24,False,False,False,True,21,False
33005,33005,90000,3.0,3.0,3,2.0,41,1,False,False,False,False,27,False
9307,9307,112500,2.0,1.0,3,1.0,57,-24,False,False,False,True,22,False
26350,26350,202500,0.0,1.0,3,1.0,42,21,True,False,False,True,23,False
10504,10504,153000,0.0,3.0,3,2.0,41,0,False,False,True,False,53,False
7633,7633,99000,0.0,3.0,3,2.0,42,2,False,False,False,False,15,False
1885,1885,225000,0.0,3.0,3,3.0,37,3,False,True,True,False,52,False
19523,19523,180000,3.0,3.0,3,3.0,41,4,False,True,False,False,5,False
17531,17531,108000,3.0,3.0,3,2.0,43,24,True,False,False,True,5,False
27119,27119,225000,0.0,2.0,3,2.0,33,0,False,False,False,True,45,False
24674,24674,157500,0.0,3.0,3,3.0,40,2,False,True,False,False,3,False
3987,3987,135000,0.0,3.0,3,2.0,39,3,False,True,False,False,17,False
27522,27522,225000,0.0,3.0,3,2.0,51,6,True,False,False,True,52,False
17123,17123,247500,3.0,3.0,3,3.0,31,4,False,True,False,True,7,False
13416,13416,112500,3.0,3.0,3,2.0,27,6,True,False,False,False,11,False
20739,20739,144000,0.0,3.0,3,2.0,40,1,False,False,False,True,61,False
19945,19945,252000,0.0,3.0,3,2.0,48,3,False,False,True,False,21,False
4061,4061,148500,0.0,3.0,3,3.0,40,14,True,True,True,False,16,False
7188,7188,180000,0.0,3.0,3,4.0,36,2,False,True,False,True,12,False
25568,25568,180000,0.0,2.0,3,1.0,28,0,False,False,False,True,53,False
35121,35121,495000,0.0,3.0,4,1.0,39,14,True,False,True,False,22,False
19224,19224,405000,1.0,1.0,3,3.0,31,13,True,True,True,False,31,False
26900,26900,90000,0.0,1.0,3,3.0,39,16,True,True,False,True,25,False
21729,21729,270000,3.0,1.0,3,4.0,42,6,True,True,False,True,25,False
29198,29198,112500,0.0,3.0,3,4.0,35,6,True,True,False,False,19,False
19874,19874,94500,2.0,3.0,3,2.0,60,-24,False,False,False,False,15,False
21152,21152,135000,0.0,3.0,3,2.0,34,10,True,False,False,False,17,False
15565,15565,270000,0.0,3.0,3,1.0,43,7,True,False,False,False,37,False
30144,30144,225000,0.0,1.0,4,2.0,41,4,False,False,True,False,7,False
10450,10450,112500,2.0,3.0,3,1.0,60,-24,False,False,False,False,3,False
17281,17281,787500,1.0,1.0,3,2.0,47,3,False,False,False,True,8,False
2373,2373,225000,3.0,3.0,3,2.0,33,0,False,False,False,False,27,False
14829,14829,153000,2.0,3.0,3,1.0,44,-24,False,False,False,False,10,False
32015,32015,112500,0.0,3.0,3,2.0,38,8,True,True,False,True,40,False
29840,29840,135000,0.0,1.0,3,2.0,29,3,False,False,False,True,40,False
20814,20814,225000,0.0,3.0,3,4.0,29,6,True,True,True,True,27,False
32355,32355,139500,0.0,3.0,3,2.0,50,22,True,False,False,True,15,False
12480,12480,103500,0.0,3.0,3,2.0,28,1,False,False,False,True,2,True
34594,34594,135000,0.0,3.0,3,3.0,29,3,False,True,True,True,38,False
34562,34562,382500,0.0,1.0,3,2.0,29,1,False,False,True,False,14,False
3620,3620,81000,2.0,3.0,3,4.0,66,-24,False,True,False,False,16,False
30739,30739,112500,0.0,3.0,3,4.0,27,5,True,True,True,True,25,False
11190,11190,157500,0.0,3.0,3,3.0,36,1,False,True,False,False,19,False
7416,7416,69750,3.0,3.0,2,3.0,27,2,False,True,False,True,47,False
4158,4158,270000,0.0,3.0,3,2.0,39,11,True,False,True,False,7,False
18041,18041,337500,0.0,1.0,3,1.0,61,8,True,False,False,True,23,False
27947,27947,126000,2.0,3.0,4,2.0,45,-24,False,False,False,False,51,False
32490,32490,459000,1.0,1.0,2,3.0,43,5,True,True,False,True,33,False
10391,10391,180000,2.0,1.0,3,2.0,64,-24,False,False,True,False,51,False
25355,25355,225000,0.0,1.0,3,2.0,53,5,True,False,False,True,30,False
35337,35337,270000,0.0,3.0,3,2.0,60,4,False,False,True,True,21,False
154,154,112500,2.0,3.0,3,2.0,61,-24,False,False,False,False,39,False
13296,13296,135000,0.0,3.0,3,2.0,45,2,False,True,False,False,44,False
29520,29520,162000,2.0,3.0,3,2.0,53,-24,False,False,False,False,42,False
8900,8900,157500,3.0,1.0,3,2.0,37,3,False,False,True,False,54,False
5805,5805,225000,3.0,1.0,5,1.0,29,5,True,False,True,True,16,False
14596,14596,112500,0.0,1.0,3,2.0,54,15,True,False,False,False,33,False
20992,20992,180000,2.0,3.0,3,2.0,65,-24,False,False,False,False,11,False
1107,1107,135000,3.0,1.0,3,2.0,37,10,True,False,False,True,13,False
36346,36346,135000,0.0,3.0,5,2.0,41,4,False,False,False,False,44,False
22937,22937,67500,0.0,3.0,3,2.0,54,4,False,False,False,False,30,False
21148,21148,135000,0.0,3.0,3,2.0,34,10,True,False,False,False,47,False
4143,4143,108000,0.0,3.0,3,3.0,35,3,False,True,False,True,9,False
20978,20978,90000,0.0,3.0,3,2.0,60,30,True,False,False,False,38,False
15522,15522,202500,3.0,3.0,3,2.0,22,2,False,False,False,True,19,False
13574,13574,270000,0.0,1.0,3,2.0,28,9,True,False,False,True,56,False
20825,20825,247500,0.0,3.0,3,2.0,39,20,True,False,True,True,21,False
26188,26188,306000,0.0,3.0,3,2.0,53,1,False,False,True,False,19,False
5926,5926,135000,0.0,1.0,3,2.0,32,4,False,False,False,True,18,False
15256,15256,270000,0.0,3.0,3,3.0,42,7,True,True,False,False,18,False
35367,35367,180000,0.0,1.0,3,2.0,51,16,True,True,True,False,11,False
25646,25646,157500,3.0,3.0,3,2.0,52,2,False,False,False,True,27,False
22615,22615,135000,0.0,3.0,3,2.0,46,15,True,False,False,False,57,False
10278,10278,270000,3.0,3.0,3,3.0,37,4,False,True,True,True,49,False
15818,15818,135000,0.0,1.0,3,3.0,40,12,True,True,True,False,41,False
11706,11706,108000,2.0,3.0,3,1.0,60,-24,False,False,False,False,40,False
7801,7801,135000,2.0,3.0,3,2.0,56,-24,False,False,False,True,6,False
33525,33525,157500,0.0,3.0,3,4.0,36,8,True,True,False,True,9,False
30460,30460,45000,1.0,3.0,3,2.0,50,10,True,False,False,True,7,False
8101,8101,180000,1.0,3.0,3,2.0,44,20,True,False,False,True,51,False
26499,26499,315000,0.0,1.0,3,2.0,50,7,True,False,True,False,37,False
36179,36179,215100,3.0,3.0,3,2.0,52,3,False,False,True,True,27,True
5680,5680,162000,0.0,3.0,3,1.0,49,7,True,False,True,False,26,False
32068,32068,90000,0.0,1.0,3,2.0,31,0,False,False,False,True,58,False
26549,26549,292500,0.0,3.0,3,3.0,45,12,True,True,True,True,5,False
26509,26509,315000,0.0,1.0,3,2.0,50,7,True,False,True,False,29,False
5727,5727,157500,3.0,1.0,3,3.0,38,9,True,True,False,True,13,False
32707,32707,315000,0.0,1.0,3,1.0,37,5,True,False,False,False,12,False
30726,30726,306000,0.0,2.0,3,2.0,31,4,False,False,False,True,12,False
12984,12984,76500,2.0,3.0,2,2.0,55,-24,False,False,False,False,5,False
11488,11488,180000,0.0,3.0,3,4.0,35,13,True,True,True,False,21,False
33773,33773,67500,0.0,3.0,3,1.0,23,1,False,False,False,True,7,False
14248,14248,216000,0.0,3.0,3,2.0,49,17,True,False,False,True,53,False
14553,14553,135000,0.0,1.0,3,1.0,27,3,False,False,True,False,24,False
33148,33148,157500,1.0,3.0,3,2.0,43,4,False,False,True,False,36,False
11400,11400,202500,0.0,3.0,3,2.0,50,2,False,False,False,True,53,False
4663,4663,135000,0.0,3.0,5,2.0,42,21,True,False,False,True,17,False
22822,22822,225000,3.0,3.0,3,2.0,38,6,True,False,True,True,17,True
21460,21460,171000,0.0,3.0,3,2.0,53,1,False,False,False,False,5,False
14043,14043,135000,3.0,1.0,3,2.0,63,9,True,False,False,False,4,False
24641,24641,202500,3.0,1.0,3,3.0,35,3,False,True,False,True,45,False
15409,15409,157500,0.0,2.0,3,2.0,29,10,True,False,False,True,7,False
4020,4020,225000,3.0,1.0,3,2.0,26,0,False,False,False,False,14,False
14159,14159,117000,0.0,3.0,3,1.0,39,7,True,False,False,False,9,False
34933,34933,121500,0.0,3.0,3,2.0,27,3,False,False,True,False,45,False
24990,24990,315000,3.0,3.0,3,4.0,41,16,True,True,True,False,22,False
28417,28417,202500,2.0,3.0,3,2.0,64,-24,False,False,True,False,3,False
18883,18883,121500,0.0,3.0,3,3.0,36,3,False,True,False,True,6,False
12406,12406,121500,2.0,3.0,3,1.0,63,-24,False,False,False,False,14,False
12953,12953,135000,0.0,3.0,3,3.0,46,3,False,True,False,False,48,False
4818,4818,211500,0.0,3.0,3,2.0,50,9,True,False,False,True,52,False
5990,5990,157500,0.0,3.0,3,3.0,37,8,True,True,True,False,58,False
17769,17769,112500,3.0,3.0,5,3.0,30,0,False,True,False,False,20,False
4545,4545,270000,0.0,3.0,3,1.0,32,5,True,False,False,True,16,False
25778,25778,135000,0.0,3.0,3,2.0,27,5,True,False,True,False,36,False
20648,20648,202500,3.0,1.0,3,2.0,30,7,True,False,False,True,57,False
22369,22369,54000,0.0,3.0,3,5.0,34,5,True,True,True,False,2,False
10175,10175,675000,1.0,3.0,3,4.0,38,18,True,True,False,True,15,False
27186,27186,202500,0.0,1.0,3,2.0,53,18,True,False,True,True,30,False
21242,21242,157500,0.0,1.0,3,2.0,62,15,True,False,True,False,4,False
9746,9746,315000,3.0,1.0,3,2.0,53,4,False,False,False,True,4,False
15504,15504,135000,3.0,1.0,3,1.0,57,7,True,False,False,False,19,False
161,161,112500,1.0,3.0,3,2.0,57,6,True,False,True,True,11,False
20473,20473,202500,2.0,3.0,3,1.0,61,-24,False,False,False,True,34,False
117,117,297000,3.0,3.0,4,1.0,42,8,True,False,False,False,5,False
31567,31567,81000,0.0,3.0,3,3.0,43,10,True,True,False,True,12,False
32914,32914,90000,0.0,1.0,3,2.0,33,4,False,False,False,False,41,False
31057,31057,270000,0.0,3.0,3,2.0,43,19,True,False,False,True,18,False
14374,14374,49500,2.0,3.0,3,2.0,59,-24,False,False,False,True,26,False
13421,13421,157500,3.0,1.0,3,4.0,43,1,False,True,True,False,29,False
11382,11382,292500,3.0,1.0,3,3.0,34,9,True,True,True,False,47,False
13054,13054,157500,0.0,3.0,3,2.0,52,1,False,False,True,False,5,False
5087,5087,135000,1.0,3.0,3,3.0,39,5,True,True,False,True,16,False
22635,22635,112500,2.0,3.0,3,2.0,64,-24,False,False,False,False,33,False
23166,23166,135000,0.0,1.0,3,2.0,42,13,True,False,True,True,41,False
25448,25448,135000,0.0,1.0,3,3.0,29,8,True,True,False,False,40,False
33937,33937,225000,3.0,3.0,3,1.0,47,7,True,False,False,False,18,False
1090,1090,76500,3.0,3.0,3,2.0,42,13,True,False,False,True,59,False
667,667,117000,0.0,3.0,3,1.0,40,10,True,False,False,True,24,False
32643,32643,202500,0.0,2.0,3,3.0,32,0,False,True,False,True,44,False
22122,22122,211500,0.0,1.0,3,3.0,34,6,True,True,False,False,18,False
27027,27027,270000,0.0,1.0,3,3.0,47,3,False,True,True,False,7,False
6237,6237,202500,0.0,1.0,3,2.0,34,9,True,False,False,True,19,False
32009,32009,135000,0.0,3.0,2,1.0,51,9,True,False,False,True,34,False
11502,11502,292500,3.0,1.0,3,2.0,44,2,False,False,False,False,59,False
13916,13916,135000,0.0,3.0,3,2.0,43,2,False,False,False,False,5,False
2543,2543,157500,0.0,3.0,3,1.0,55,2,False,False,False,False,8,False
27054,27054,171000,0.0,3.0,3,2.0,41,5,True,False,False,True,55,False
26504,26504,315000,0.0,1.0,3,2.0,50,7,True,False,True,False,10,False
2494,2494,445500,3.0,1.0,3,2.0,34,1,False,False,True,False,35,False
6875,6875,81000,0.0,3.0,3,2.0,44,3,False,False,False,True,32,False
12392,12392,540000,3.0,1.0,3,2.0,47,16,True,False,False,True,50,False
29800,29800,139500,0.0,2.0,5,4.0,36,8,True,True,False,True,60,False
15042,15042,279000,2.0,3.0,3,2.0,58,-24,False,False,True,False,1,False
19833,19833,207000,0.0,3.0,3,2.0,40,13,True,False,False,False,31,False
15152,15152,112500,0.0,2.0,4,1.0,22,4,False,False,False,False,8,False
20627,20627,135000,0.0,1.0,3,2.0,35,5,True,True,False,True,10,False
8489,8489,144000,1.0,1.0,3,2.0,51,12,True,False,False,False,40,False
3140,3140,180000,0.0,3.0,3,2.0,26,3,False,False,False,True,22,False
18545,18545,180000,3.0,3.0,3,3.0,42,7,True,True,True,True,54,False
5834,5834,405000,3.0,1.0,3,2.0,32,5,True,False,False,False,11,False
26252,26252,211500,0.0,3.0,3,4.0,28,8,True,True,True,False,40,False
11446,11446,180000,1.0,3.0,3,2.0,54,10,True,False,False,False,4,False
35451,35451,315000,3.0,1.0,3,4.0,29,0,False,True,False,True,14,False
6680,6680,265500,0.0,1.0,5,3.0,30,6,True,True,True,False,34,False
13154,13154,216000,2.0,1.0,3,1.0,55,-24,False,False,False,False,17,False
16046,16046,207000,3.0,3.0,3,4.0,35,4,False,True,False,False,25,False
19339,19339,225000,3.0,1.0,3,1.0,56,25,True,False,False,False,13,False
11244,11244,162000,0.0,3.0,3,2.0,40,12,True,True,False,False,50,False
13308,13308,225000,0.0,1.0,3,2.0,40,4,False,True,True,False,9,False
32877,32877,99000,3.0,1.0,3,1.0,28,3,False,False,False,True,5,False
32369,32369,180000,1.0,3.0,3,1.0,49,0,False,False,False,True,24,False
33227,33227,135000,3.0,3.0,3,2.0,51,6,True,False,False,True,34,False
34600,34600,67500,0.0,3.0,3,2.0,49,10,True,False,False,True,53,False
31886,31886,180000,0.0,3.0,3,2.0,32,2,False,False,True,False,14,False
3401,3401,112500,0.0,3.0,3,3.0,30,1,False,True,True,False,51,False
21844,21844,67500,0.0,3.0,3,2.0,30,5,True,True,False,True,21,False
23583,23583,76500,2.0,3.0,3,2.0,56,-24,False,False,False,True,14,False
13345,13345,360000,0.0,3.0,3,2.0,40,6,True,False,False,True,26,False
6329,6329,116653,3.0,3.0,3,2.0,25,4,False,False,True,True,39,False
9693,9693,90000,0.0,3.0,3,2.0,31,4,False,False,False,True,36,False
16103,16103,202500,0.0,3.0,3,2.0,44,1,False,False,False,False,46,False
22386,22386,157500,3.0,3.0,3,3.0,29,9,True,True,False,False,28,False
11128,11128,225000,0.0,3.0,3,2.0,29,1,False,False,True,False,11,False
25344,25344,112500,0.0,3.0,3,2.0,48,16,True,False,False,False,43,False
14304,14304,157500,0.0,3.0,3,3.0,23,1,False,True,False,True,13,False
21955,21955,180000,1.0,1.0,3,3.0,32,3,False,True,True,False,36,False
13189,13189,157500,3.0,1.0,3,4.0,33,3,False,True,False,False,20,False
17094,17094,112500,2.0,3.0,3,1.0,56,-24,False,False,False,False,44,False
13187,13187,157500,3.0,1.0,3,4.0,33,3,False,True,False,False,24,False
12977,12977,148500,0.0,3.0,3,2.0,32,8,True,False,False,False,15,False
18012,18012,360000,0.0,3.0,3,4.0,43,1,False,True,False,True,21,False
12860,12860,225000,3.0,3.0,3,2.0,46,3,False,False,True,False,13,False
23631,23631,157500,3.0,1.0,3,2.0,42,6,True,False,False,True,24,False
9046,9046,112500,0.0,1.0,3,5.0,33,8,True,True,False,False,11,False
18745,18745,90000,0.0,3.0,5,1.0,27,8,True,False,False,False,10,False
26247,26247,211500,0.0,3.0,3,4.0,28,8,True,True,True,False,11,False
33893,33893,202500,2.0,3.0,3,2.0,56,-24,False,False,False,True,8,False
23453,23453,126000,2.0,3.0,3,2.0,57,-24,False,False,False,False,9,False
1701,1701,135000,0.0,3.0,3,1.0,46,18,True,False,False,False,33,False
26986,26986,315000,0.0,1.0,3,1.0,29,8,True,False,False,False,41,False
20534,20534,405000,0.0,1.0,3,2.0,44,19,True,False,False,False,52,False
22320,22320,225000,0.0,2.0,3,1.0,53,5,True,False,False,False,19,False
16731,16731,119250,0.0,3.0,3,2.0,48,1,False,False,False,True,26,False
23455,23455,130500,2.0,3.0,3,2.0,56,-24,False,False,False,False,15,False
27651,27651,49500,2.0,3.0,3,2.0,65,-24,False,False,False,False,6,False
34045,34045,382500,3.0,3.0,3,1.0,45,14,True,False,False,False,39,False
13655,13655,67500,0.0,3.0,3,3.0,30,0,False,True,False,True,40,False
3776,3776,90000,1.0,3.0,3,2.0,43,10,True,False,False,True,33,False
23484,23484,225000,0.0,3.0,3,1.0,39,1,False,False,False,False,17,False
34864,34864,220500,3.0,2.0,3,2.0,31,0,False,False,False,False,1,False
14317,14317,225000,3.0,3.0,5,3.0,48,5,True,True,False,False,10,False
32098,32098,90000,2.0,1.0,3,2.0,58,-24,False,False,True,False,25,False
2948,2948,405000,1.0,3.0,3,3.0,38,6,True,True,False,False,24,False
22690,22690,117000,0.0,3.0,3,2.0,56,6,True,False,False,False,12,False
11163,11163,292500,3.0,3.0,5,2.0,27,0,False,False,True,False,50,False
9459,9459,202500,1.0,1.0,3,2.0,30,1,False,False,False,True,24,False
27250,27250,90000,0.0,3.0,3,2.0,44,2,False,False,False,False,7,False
17773,17773,292500,0.0,3.0,3,2.0,42,1,False,False,True,False,26,False
34254,34254,202500,0.0,3.0,5,4.0,30,2,False,True,False,False,55,False
33267,33267,112500,0.0,3.0,3,3.0,44,2,False,True,True,True,31,False
35316,35316,135000,3.0,3.0,3,2.0,33,1,False,False,False,True,8,False
27477,27477,135000,0.0,1.0,5,1.0,27,1,False,False,False,True,4,False
