,Unnamed: 0,annual_income,income_category,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
11025,11025,72000,0.0,3.0,3,3.0,46,3,False,True,True,False,12,False
18307,18307,292500,0.0,1.0,3,1.0,47,4,False,False,False,True,2,False
24558,24558,225000,0.0,3.0,1,3.0,41,18,True,True,True,False,34,False
21853,21853,67500,0.0,3.0,3,2.0,30,5,True,True,False,True,4,False
34522,34522,108000,0.0,3.0,3,3.0,34,3,False,True,False,True,2,False
19684,19684,180000,3.0,2.0,3,3.0,42,18,True,True,True,False,47,False
22650,22650,63000,2.0,3.0,3,2.0,64,-24,False,False,False,False,10,False
2059,2059,225000,2.0,3.0,3,2.0,60,-24,False,False,True,True,17,False
28013,28013,270000,3.0,3.0,3,2.0,40,1,False,False,False,False,32,False
19063,19063,157500,0.0,3.0,3,2.0,47,3,False,False,False,False,6,False
13216,13216,270000,0.0,3.0,2,2.0,57,24,True,False,False,False,13,False
34159,34159,117000,2.0,1.0,3,1.0,62,-24,False,False,False,False,13,False
12626,12626,225000,0.0,3.0,3,2.0,54,10,True,False,False,False,11,False
14811,14811,450000,0.0,3.0,3,2.0,43,12,True,False,False,False,11,False
9158,9158,445500,3.0,1.0,3,1.0,52,6,True,False,False,False,23,False
8021,8021,148500,0.0,3.0,2,1.0,38,3,False,False,False,True,4,False
29097,29097,427500,0.0,3.0,3,3.0,43,1,False,True,True,False,35,False
8080,8080,76500,2.0,3.0,3,2.0,62,-24,False,False,False,False,49,False
28080,28080,112500,0.0,3.0,3,2.0,31,2,False,False,True,True,8,False
8758,8758,112500,3.0,1.0,5,3.0,33,8,True,True,False,False,32,False
28600,28600,81000,3.0,3.0,3,2.0,47,8,True,False,False,True,46,False
14769,14769,261000,1.0,1.0,3,3.0,41,4,False,True,True,False,53,False
3833,3833,202500,3.0,3.0,3,2.0,48,0,False,False,True,False,39,False
30769,30769,112500,1.0,3.0,3,3.0,40,7,True,True,False,False,26,False
22695,22695,103500,2.0,3.0,3,2.0,60,-24,False,False,False,False,6,False
9781,9781,247500,0.0,1.0,3,2.0,38,20,True,False,False,True,48,False
33492,33492,90000,0.0,3.0,3,2.0,27,9,True,False,False,True,57,False
25883,25883,135000,2.0,3.0,3,2.0,57,-24,False,False,False,False,35,False
10588,10588,126000,3.0,1.0,3,1.0,44,8,True,False,False,False,5,False
32407,32407,315000,3.0,1.0,5,3.0,32,1,False,True,False,True,58,False
3271,3271,135000,3.0,3.0,3,3.0,29,6,True,True,False,True,53,False
19377,19377,247500,3.0,3.0,3,1.0,55,9,True,False,False,True,14,False
2314,2314,630000,0.0,3.0,3,3.0,48,1,False,True,True,False,25,False
28962,28962,180000,0.0,3.0,3,4.0,27,2,False,True,True,False,30,False
13562,13562,112500,0.0,3.0,4,3.0,31,9,True,True,False,True,25,False
36411,36411,135000,1.0,1.0,2,1.0,29,5,True,False,False,False,37,False
10590,10590,180000,3.0,1.0,3,1.0,28,0,False,False,False,False,50,False
20203,20203,225000,0.0,3.0,3,1.0,36,10,True,False,False,True,16,False
20957,20957,360000,1.0,1.0,3,2.0,39,16,True,False,True,True,8,False
29508,29508,274500,3.0,3.0,3,2.0,47,9,True,False,False,False,37,False
4161,4161,157500,2.0,3.0,3,1.0,55,-24,False,False,True,False,30,False
20104,20104,292500,3.0,3.0,3,3.0,48,24,True,True,False,True,18,False
20525,20525,112500,1.0,3.0,3,2.0,59,10,True,False,False,False,13,False
29280,29280,135000,3.0,3.0,3,5.0,33,6,True,True,False,False,46,False
1420,1420,180000,0.0,3.0,3,3.0,46,9,True,True,True,False,8,False
8170,8170,157500,1.0,1.0,3,2.0,25,1,False,False,False,False,11,False
10189,10189,166500,3.0,1.0,3,1.0,33,11,True,False,True,False,29,False
16938,16938,391500,0.0,3.0,3,2.0,46,19,True,False,True,False,17,False
23590,23590,76500,2.0,3.0,3,2.0,56,-24,False,False,False,True,1,False
5642,5642,247500,3.0,3.0,3,2.0,40,3,False,False,True,False,7,False
30612,30612,157500,0.0,3.0,2,1.0,23,0,False,False,False,False,41,False
23755,23755,135000,3.0,3.0,3,4.0,27,4,False,True,False,True,39,False
20967,20967,450000,0.0,3.0,3,5.0,47,8,True,True,True,True,33,False
4569,4569,157500,0.0,3.0,5,2.0,24,4,False,False,True,True,27,False
1594,1594,270000,0.0,3.0,2,2.0,42,2,False,False,False,True,32,False
3685,3685,157500,0.0,1.0,3,5.0,39,10,True,True,False,False,27,False
12651,12651,225000,0.0,3.0,3,2.0,49,9,True,False,True,False,23,False
2198,2198,40500,1.0,3.0,4,3.0,35,5,True,True,False,False,21,False
2048,2048,189000,2.0,2.0,3,1.0,59,-24,False,False,False,False,8,False
5146,5146,135000,0.0,3.0,3,3.0,32,0,False,True,False,False,50,False
21362,21362,162000,3.0,3.0,3,2.0,51,7,True,False,False,True,14,False
2237,2237,157500,0.0,1.0,3,2.0,32,8,True,False,False,False,59,False
34388,34388,247500,0.0,3.0,3,1.0,47,14,True,False,False,True,40,False
4869,4869,360000,0.0,1.0,3,1.0,46,4,False,False,False,False,4,False
20367,20367,270000,1.0,3.0,3,1.0,53,33,True,False,False,True,27,False
5096,5096,216000,0.0,1.0,2,2.0,32,0,False,False,False,True,2,False
34223,34223,247500,2.0,3.0,3,1.0,63,-24,False,False,False,False,59,False
25464,25464,157500,0.0,3.0,3,2.0,29,4,False,False,True,False,31,False
4854,4854,112500,0.0,1.0,3,2.0,50,15,True,False,False,True,48,False
4551,4551,90000,0.0,3.0,5,3.0,28,4,False,True,False,False,29,False
6727,6727,112500,1.0,3.0,3,2.0,58,2,False,False,False,False,13,False
10080,10080,135000,0.0,1.0,3,1.0,24,3,False,False,False,False,6,False
11630,11630,225000,0.0,3.0,3,2.0,43,2,False,False,True,True,7,False
10765,10765,387000,0.0,1.0,3,3.0,36,7,True,True,False,False,6,False
29952,29952,81000,0.0,3.0,2,3.0,43,17,True,True,False,True,42,False
14260,14260,202500,3.0,1.0,3,2.0,26,0,False,False,False,False,16,False
14220,14220,270000,3.0,1.0,3,2.0,48,19,True,False,True,True,32,False
18469,18469,185400,0.0,1.0,3,3.0,40,1,False,True,False,True,29,False
13208,13208,225000,0.0,3.0,3,2.0,37,1,False,False,True,False,18,False
31249,31249,112500,0.0,3.0,3,4.0,37,6,True,True,False,False,57,False
26782,26782,180000,0.0,3.0,3,2.0,37,16,True,False,False,False,8,False
12589,12589,112500,0.0,3.0,3,2.0,34,8,True,False,True,True,54,False
6481,6481,112500,3.0,1.0,3,3.0,28,8,True,True,True,True,50,False
28797,28797,157500,3.0,3.0,3,2.0,45,10,True,False,False,False,32,False
4127,4127,112500,0.0,3.0,5,4.0,40,1,False,True,False,False,39,False
26890,26890,270000,0.0,2.0,5,2.0,24,6,True,False,False,True,42,False
3946,3946,90000,2.0,3.0,3,2.0,60,-24,False,False,False,True,22,False
6303,6303,90000,0.0,3.0,3,4.0,28,0,False,True,False,True,39,False
16837,16837,180000,2.0,1.0,3,1.0,64,-24,False,False,False,False,29,False
31591,31591,135000,3.0,3.0,3,4.0,34,0,False,True,False,True,34,False
27202,27202,315000,1.0,1.0,3,3.0,37,5,True,True,True,False,31,False
24535,24535,157500,3.0,3.0,3,2.0,55,18,True,False,True,False,52,False
10552,10552,157500,0.0,3.0,3,2.0,40,6,True,False,True,True,7,False
35059,35059,108000,0.0,3.0,3,1.0,44,4,False,False,False,False,27,False
34398,34398,67500,0.0,3.0,3,2.0,53,6,True,False,False,False,7,False
4650,4650,180000,0.0,1.0,3,2.0,41,4,False,True,False,False,22,False
3798,3798,202500,0.0,3.0,3,1.0,48,27,True,False,False,False,6,False
31435,31435,144000,0.0,1.0,3,1.0,36,13,True,False,False,False,11,False
34669,34669,261000,3.0,2.0,5,2.0,24,1,False,False,False,False,36,False
14023,14023,180000,0.0,3.0,3,4.0,37,1,False,True,False,True,14,False
34987,34987,135000,0.0,3.0,3,1.0,47,6,True,False,False,False,32,False
16012,16012,112500,3.0,3.0,3,2.0,34,2,False,False,False,True,13,False
36030,36030,116100,0.0,3.0,3,2.0,27,6,True,False,True,False,54,False
13494,13494,337500,0.0,3.0,3,1.0,26,0,False,False,False,True,50,False
8496,8496,112500,3.0,3.0,3,3.0,40,9,True,True,False,True,41,False
22062,22062,67500,0.0,3.0,3,4.0,42,1,False,True,False,False,26,False
33284,33284,112500,0.0,3.0,5,2.0,23,1,False,False,False,True,11,False
28563,28563,90000,0.0,3.0,5,3.0,27,2,False,True,False,False,12,False
30153,30153,157500,3.0,2.0,3,1.0,31,1,False,False,True,False,44,False
29753,29753,171000,0.0,3.0,1,1.0,44,24,True,False,False,True,29,False
23310,23310,292500,0.0,1.0,3,2.0,51,25,True,False,False,False,10,False
20301,20301,184500,0.0,1.0,5,2.0,36,12,True,True,False,True,30,False
6754,6754,157500,1.0,3.0,3,2.0,53,9,True,False,False,False,16,False
12981,12981,76500,2.0,3.0,2,2.0,55,-24,False,False,False,False,10,False
9598,9598,135000,0.0,3.0,3,2.0,43,4,False,False,False,True,26,False
8201,8201,225000,2.0,3.0,3,1.0,57,-24,False,False,False,True,49,False
25299,25299,360450,1.0,3.0,3,2.0,51,23,True,False,True,False,1,False
4678,4678,225000,0.0,3.0,3,2.0,36,0,False,False,False,False,59,False
9244,9244,157500,0.0,1.0,3,2.0,36,5,True,False,False,False,41,False
32406,32406,315000,3.0,1.0,5,3.0,32,1,False,True,False,True,40,False
3870,3870,99000,0.0,3.0,3,4.0,38,2,False,True,False,True,21,False
21977,21977,90000,2.0,3.0,3,2.0,60,-24,False,False,False,True,48,False
31203,31203,351000,1.0,3.0,3,1.0,47,11,True,False,False,False,7,False
16823,16823,202500,0.0,1.0,3,2.0,40,5,True,False,True,False,4,False
5013,5013,387000,3.0,3.0,3,1.0,49,1,False,False,False,False,57,False
33881,33881,135000,2.0,4.0,3,3.0,52,-24,False,True,False,True,13,False
21415,21415,135000,3.0,3.0,5,3.0,34,1,False,True,False,False,16,False
19019,19019,99000,0.0,3.0,3,2.0,41,12,True,False,False,False,48,False
30125,30125,157500,3.0,3.0,3,3.0,42,9,True,True,False,True,16,False
13631,13631,190399,3.0,3.0,3,2.0,28,3,False,False,False,True,2,False
2882,2882,180000,0.0,3.0,3,2.0,52,3,False,False,False,True,60,False
28141,28141,234000,3.0,3.0,3,4.0,33,3,False,True,True,True,41,False
15470,15470,153000,3.0,1.0,3,4.0,36,3,False,True,False,False,59,False
19614,19614,135000,1.0,3.0,4,2.0,28,6,True,False,False,True,15,False
7754,7754,225000,3.0,3.0,3,2.0,39,7,True,False,False,True,18,False
7337,7337,292500,0.0,1.0,3,2.0,57,13,True,False,False,False,27,False
34536,34536,54000,2.0,3.0,3,1.0,55,-24,False,False,False,False,11,False
8825,8825,240750,1.0,3.0,5,2.0,48,21,True,False,False,False,56,False
32795,32795,67500,3.0,3.0,3,2.0,25,3,False,False,False,False,34,False
1953,1953,135000,2.0,3.0,3,4.0,60,-24,False,True,False,False,21,False
28714,28714,180000,0.0,3.0,3,3.0,29,10,True,True,False,True,43,False
10243,10243,126000,0.0,2.0,3,4.0,31,0,False,True,True,True,5,False
16633,16633,157500,2.0,3.0,3,2.0,59,-24,False,False,False,True,58,False
32013,32013,112500,0.0,3.0,3,2.0,38,8,True,True,False,True,40,False
6017,6017,126000,0.0,3.0,5,5.0,33,3,False,True,False,True,25,False
23820,23820,247500,0.0,3.0,1,4.0,38,8,True,True,False,True,10,False
9812,9812,67500,0.0,3.0,3,2.0,53,3,False,False,False,True,34,False
32090,32090,90000,3.0,3.0,3,2.0,53,7,True,False,False,False,16,False
33064,33064,180000,0.0,3.0,3,2.0,28,4,False,False,False,False,6,False
10321,10321,157500,2.0,3.0,3,2.0,59,-24,False,False,False,True,54,False
30038,30038,103500,2.0,3.0,3,1.0,59,-24,False,False,False,True,18,False
4836,4836,225000,3.0,3.0,2,3.0,38,9,True,True,False,False,49,False
3513,3513,180000,3.0,3.0,3,4.0,43,5,True,True,True,False,33,False
28686,28686,157500,0.0,3.0,3,3.0,38,0,False,True,False,True,37,False
17022,17022,180000,3.0,3.0,3,2.0,45,2,False,False,False,True,10,False
25609,25609,202500,3.0,1.0,0,1.0,33,6,True,False,False,False,49,False
20625,20625,135000,0.0,1.0,3,2.0,35,5,True,True,False,True,9,False
29103,29103,202500,0.0,3.0,3,4.0,36,3,False,True,True,False,48,False
22127,22127,157500,0.0,3.0,3,2.0,47,12,True,False,False,True,19,False
18569,18569,270000,3.0,2.0,3,1.0,24,2,False,False,True,True,26,False
30424,30424,126000,1.0,3.0,3,2.0,49,10,True,False,False,True,43,False
438,438,252000,0.0,3.0,3,2.0,29,6,True,False,False,False,29,False
1612,1612,67500,3.0,3.0,3,4.0,41,8,True,True,False,True,40,False
18638,18638,157500,0.0,2.0,3,1.0,26,0,False,False,False,True,40,False
6793,6793,112500,0.0,3.0,3,2.0,52,15,True,False,False,True,46,False
32200,32200,157500,0.0,1.0,3,4.0,31,7,True,True,False,False,32,False
26747,26747,180000,1.0,3.0,3,2.0,45,8,True,False,False,True,47,False
22387,22387,157500,3.0,3.0,3,3.0,29,9,True,True,False,False,28,False
7197,7197,274500,0.0,1.0,3,2.0,54,1,False,False,False,True,61,False
6362,6362,225000,1.0,3.0,3,2.0,41,23,True,False,False,False,57,False
26122,26122,184500,0.0,3.0,3,2.0,40,0,False,False,False,True,25,False
23215,23215,229500,1.0,1.0,3,3.0,30,4,False,True,False,False,30,False
6057,6057,112500,0.0,3.0,3,2.0,47,4,False,False,True,False,14,False
30531,30531,135000,3.0,3.0,3,3.0,35,4,False,True,True,True,37,False
11379,11379,292500,3.0,1.0,3,3.0,34,9,True,True,True,False,52,False
34958,34958,144000,0.0,3.0,3,2.0,28,6,True,False,True,True,41,False
35222,35222,270000,0.0,3.0,3,4.0,34,9,True,True,False,False,32,False
31566,31566,81000,0.0,3.0,3,3.0,43,10,True,True,False,True,38,False
35605,35605,157500,3.0,1.0,4,2.0,28,6,True,False,False,False,8,False
19877,19877,94500,2.0,3.0,3,2.0,60,-24,False,False,False,False,27,False
4224,4224,202500,0.0,3.0,3,3.0,26,3,False,True,False,False,41,False
31457,31457,112500,3.0,3.0,3,3.0,40,3,False,True,False,True,32,False
10298,10298,90000,3.0,1.0,5,2.0,26,3,False,False,False,True,33,False
31802,31802,60750,2.0,3.0,3,1.0,50,-24,False,False,False,False,55,False
19082,19082,180000,3.0,1.0,5,1.0,26,3,False,False,False,True,21,False
12002,12002,90000,0.0,3.0,3,1.0,46,25,True,False,False,False,5,False
10476,10476,157500,0.0,3.0,3,3.0,49,9,True,True,True,False,20,False
12203,12203,126000,0.0,1.0,3,4.0,26,4,False,True,False,False,28,False
11051,11051,90000,2.0,3.0,3,2.0,56,-24,False,False,False,False,4,False
21515,21515,99000,2.0,3.0,3,2.0,60,-24,False,False,False,True,21,False
25187,25187,202500,0.0,3.0,3,2.0,54,5,True,False,True,False,31,False
29223,29223,180000,0.0,1.0,3,3.0,38,4,False,True,True,False,18,False
23606,23606,135000,0.0,3.0,3,2.0,44,20,True,False,False,True,15,False
33139,33139,360000,3.0,1.0,3,2.0,48,9,True,False,False,False,8,False
14781,14781,94500,2.0,3.0,3,1.0,66,-24,False,False,False,False,3,False
20041,20041,180000,3.0,1.0,3,4.0,32,3,False,True,True,True,53,False
33723,33723,292500,0.0,2.0,3,3.0,34,11,True,True,False,True,38,False
22101,22101,135000,0.0,3.0,3,1.0,39,1,False,False,False,False,53,False
13186,13186,157500,3.0,1.0,3,4.0,33,3,False,True,False,False,6,False
16363,16363,315000,3.0,3.0,3,1.0,55,3,False,False,False,False,19,False
35722,35722,180000,1.0,3.0,3,2.0,36,10,True,True,False,True,18,False
32363,32363,225000,0.0,3.0,3,2.0,59,11,True,False,False,True,56,False
2366,2366,157500,0.0,3.0,3,4.0,41,18,True,True,True,False,18,False
26769,26769,225000,0.0,1.0,3,2.0,35,5,True,False,False,False,14,False
25527,25527,157500,3.0,3.0,3,2.0,43,3,False,False,False,False,57,False
35502,35502,135000,3.0,1.0,3,3.0,30,6,True,True,True,False,24,False
10416,10416,202500,2.0,3.0,3,2.0,61,-24,False,False,True,False,20,False
5023,5023,157500,2.0,1.0,3,2.0,61,-24,False,False,True,False,19,False
31160,31160,81000,2.0,3.0,3,2.0,62,-24,False,False,False,False,50,False
21980,21980,90000,2.0,3.0,3,2.0,60,-24,False,False,False,True,15,False
30158,30158,360000,0.0,4.0,3,3.0,34,2,False,True,False,True,18,False
7880,7880,99000,2.0,3.0,3,2.0,58,-24,False,False,False,False,34,False
11564,11564,121500,2.0,3.0,3,2.0,64,-24,False,False,True,True,27,False
75,75,297000,3.0,3.0,4,1.0,42,8,True,False,False,False,38,False
21326,21326,85500,0.0,1.0,3,2.0,40,8,True,False,False,True,49,False
27923,27923,135000,0.0,3.0,3,3.0,40,13,True,True,False,False,39,False
2012,2012,67500,1.0,2.0,5,4.0,36,0,False,True,False,False,20,False
17995,17995,121500,0.0,3.0,3,3.0,44,2,False,True,False,True,11,False
11372,11372,292500,3.0,1.0,3,3.0,34,9,True,True,True,False,39,False
21243,21243,135000,0.0,1.0,3,4.0,40,0,False,True,False,True,21,False
29231,29231,180000,0.0,1.0,3,3.0,38,4,False,True,True,False,39,False
35175,35175,135000,3.0,3.0,3,2.0,40,4,False,False,True,False,1,False
18477,18477,225000,3.0,3.0,3,3.0,37,8,True,True,True,False,26,False
23996,23996,189000,3.0,3.0,3,2.0,44,1,False,False,False,False,56,False
10009,10009,135000,3.0,1.0,3,2.0,27,4,False,True,False,False,38,False
28854,28854,157500,0.0,3.0,3,3.0,42,6,True,True,False,False,38,False
25005,25005,117000,2.0,3.0,3,2.0,59,-24,False,False,False,True,22,False
31568,31568,81000,0.0,3.0,3,3.0,43,10,True,True,False,True,42,False
9743,9743,315000,3.0,1.0,3,2.0,53,4,False,False,False,True,29,False
29173,29173,202500,0.0,3.0,3,2.0,30,5,True,False,False,False,22,False
17788,17788,198000,3.0,2.0,3,2.0,26,0,False,True,False,False,19,False
21023,21023,126000,0.0,1.0,3,2.0,27,1,False,False,False,True,36,False
34582,34582,238500,2.0,3.0,3,2.0,63,-24,False,False,False,False,7,False
16588,16588,157500,0.0,3.0,3,3.0,42,5,True,True,False,False,3,False
12344,12344,180000,1.0,3.0,3,2.0,42,5,True,True,False,False,16,False
33578,33578,81000,0.0,3.0,3,1.0,48,1,False,False,False,True,24,False
19199,19199,157500,1.0,1.0,3,2.0,53,1,False,False,False,True,35,False
2037,2037,121500,0.0,1.0,3,3.0,30,2,False,True,False,False,5,False
21384,21384,180000,0.0,1.0,3,2.0,42,6,True,False,False,True,10,False
34780,34780,180000,2.0,3.0,3,2.0,64,-24,False,False,False,False,14,False
32064,32064,126000,0.0,3.0,3,2.0,65,5,True,False,False,True,4,False
32372,32372,180000,1.0,3.0,3,1.0,49,0,False,False,False,True,43,False
24224,24224,180000,3.0,3.0,3,2.0,49,9,True,False,True,False,58,False
12103,12103,132750,0.0,3.0,3,2.0,25,1,False,True,False,False,7,False
30922,30922,225000,0.0,3.0,3,2.0,57,32,True,False,False,True,8,False
4479,4479,135000,0.0,3.0,4,3.0,28,7,True,True,False,True,24,False
13666,13666,135000,0.0,1.0,3,3.0,33,4,False,True,False,True,34,False
29474,29474,225000,3.0,1.0,3,1.0,38,8,True,False,False,True,33,False
22225,22225,360000,3.0,3.0,3,3.0,46,7,True,True,False,False,49,False
31436,31436,144000,0.0,1.0,3,1.0,36,13,True,False,False,False,11,False
32756,32756,180000,0.0,3.0,3,2.0,59,13,True,False,False,True,13,False
9261,9261,202500,1.0,1.0,3,1.0,60,41,True,False,True,True,19,False
13206,13206,225000,0.0,3.0,3,2.0,37,1,False,False,True,False,38,False
20545,20545,103500,2.0,1.0,3,2.0,59,-24,False,False,False,True,54,False
27293,27293,90000,2.0,3.0,2,1.0,64,-24,False,False,False,False,23,False
35197,35197,63000,1.0,3.0,3,3.0,28,2,False,True,False,False,11,False
31524,31524,225000,0.0,3.0,3,3.0,27,3,False,True,True,True,20,False
22429,22429,67500,0.0,3.0,3,2.0,52,2,False,False,True,True,8,False
29239,29239,112500,0.0,3.0,3,4.0,58,27,True,True,False,True,58,False
17972,17972,180000,2.0,3.0,3,3.0,48,-24,False,True,True,False,8,False
10836,10836,139500,1.0,1.0,3,2.0,48,23,True,False,False,False,21,False
14751,14751,67500,0.0,3.0,5,2.0,42,23,True,False,False,True,22,False
27467,27467,225000,0.0,1.0,3,2.0,41,15,True,False,False,False,45,False
6304,6304,90000,0.0,3.0,3,4.0,28,0,False,True,False,True,55,False
34990,34990,112500,2.0,3.0,3,2.0,61,-24,False,False,False,False,57,False
11476,11476,180000,0.0,3.0,3,4.0,35,13,True,True,True,False,35,False
504,504,360000,1.0,1.0,2,2.0,40,3,False,False,False,True,14,False
35666,35666,405000,0.0,3.0,3,5.0,38,10,True,True,True,False,46,False
15730,15730,247500,3.0,2.0,3,5.0,33,6,True,True,False,True,34,False
21748,21748,157500,3.0,3.0,3,2.0,33,9,True,False,False,False,9,False
9454,9454,315000,3.0,1.0,3,2.0,36,2,False,False,False,False,43,False
36092,36092,67500,2.0,3.0,3,1.0,60,-24,False,False,False,False,13,False
827,827,180000,0.0,3.0,3,2.0,43,0,False,False,False,True,46,False
6838,6838,180000,0.0,3.0,2,5.0,34,16,True,True,True,True,40,False
25775,25775,157500,0.0,3.0,3,3.0,36,4,False,True,False,False,58,False
344,344,225000,0.0,3.0,3,2.0,40,2,False,False,False,True,21,False
17682,17682,247500,0.0,1.0,2,2.0,46,4,False,False,False,True,27,False
23454,23454,126000,2.0,3.0,3,2.0,57,-24,False,False,False,False,3,False
30550,30550,112500,0.0,3.0,3,2.0,64,1,False,False,False,False,33,False
34018,34018,157500,2.0,3.0,3,2.0,56,-24,False,False,False,True,19,False
7887,7887,225000,3.0,1.0,3,3.0,29,7,True,True,True,False,14,False
27931,27931,135000,0.0,3.0,3,2.0,35,6,True,False,False,True,41,False
35910,35910,315000,0.0,3.0,3,2.0,46,2,False,False,True,False,36,False
32770,32770,135000,0.0,3.0,3,2.0,40,9,True,False,False,True,61,False
10797,10797,157500,3.0,3.0,3,2.0,41,12,True,False,False,False,9,False
1717,1717,270000,3.0,3.0,3,3.0,37,7,True,True,True,False,26,False
32554,32554,135000,0.0,3.0,3,1.0,50,3,False,False,False,False,44,False
18916,18916,112500,3.0,3.0,2,1.0,43,0,False,False,False,True,3,False
28085,28085,283500,1.0,1.0,3,4.0,35,11,True,True,True,False,2,False
29367,29367,90000,3.0,3.0,3,2.0,45,1,False,False,False,True,9,False
1085,1085,247500,0.0,3.0,3,2.0,46,18,True,True,False,True,46,False
399,399,144000,2.0,3.0,3,2.0,57,-24,False,False,False,True,2,False
17789,17789,198000,3.0,2.0,3,2.0,26,0,False,True,False,False,19,False
1688,1688,243000,3.0,3.0,3,2.0,37,6,True,False,True,True,7,False
2157,2157,306000,0.0,1.0,3,3.0,25,4,False,True,False,False,14,False
11965,11965,225000,0.0,1.0,3,4.0,45,8,True,True,False,True,6,False
