,annual_income,education_category,living_place,family_size,age,working_years,emp_stability,has_children,owns_realty_and_car,has_contact_information,credit_window,bad_client
17145,180000,1.0,3,4.0,35,12,True,True,False,True,39,False
27246,202500,3.0,3,1.0,41,22,True,False,False,True,10,False
8743,180000,3.0,3,1.0,49,3,False,False,False,False,1,False
10337,225000,3.0,3,2.0,56,15,True,False,False,False,20,False
28465,157500,3.0,3,3.0,49,4,False,True,False,False,9,False
35833,202500,3.0,3,2.0,43,15,True,False,False,False,34,False
11529,157500,4.0,3,3.0,39,3,False,True,True,False,36,False
8969,270000,3.0,3,3.0,39,4,False,True,True,True,19,False
20628,157500,2.0,3,1.0,31,8,True,False,False,True,26,False
3314,135000,2.0,5,1.0,22,2,False,False,False,False,13,False
20032,112500,1.0,3,2.0,31,6,True,False,True,True,45,False
12749,157500,2.0,3,2.0,25,4,False,False,True,True,6,False
9814,67500,3.0,3,2.0,53,3,False,False,False,True,40,False
1959,180000,1.0,3,3.0,32,0,False,True,True,True,6,False
4251,112500,3.0,5,4.0,34,4,False,True,False,False,16,False
33598,184500,1.0,3,4.0,34,2,False,True,False,True,31,False
12676,225000,3.0,3,2.0,38,10,True,True,False,False,38,False
8291,135000,3.0,3,4.0,33,3,False,True,False,False,37,False
18459,135000,3.0,3,2.0,28,2,False,False,True,True,10,False
13361,180000,1.0,3,2.0,41,2,False,False,False,False,33,False
22377,112500,3.0,3,2.0,54,6,True,False,False,True,19,False
35332,270000,3.0,3,2.0,60,4,False,False,True,True,52,False
32977,225000,3.0,3,2.0,38,4,False,True,False,True,22,False
18585,247500,1.0,3,3.0,25,0,False,True,True,False,4,False
8683,103500,2.0,3,2.0,32,12,True,False,False,False,17,False
30675,166500,3.0,3,1.0,44,7,True,False,False,True,43,False
14959,189000,3.0,2,2.0,50,0,False,False,False,False,42,False
19816,225000,3.0,3,3.0,47,0,False,True,True,False,3,False
3600,225000,3.0,3,3.0,28,5,True,True,False,False,54,False
15506,135000,1.0,3,1.0,57,7,True,False,False,False,35,False
35515,360000,1.0,3,3.0,33,2,False,True,True,True,21,False
20700,157500,1.0,5,2.0,29,3,False,True,False,True,8,False
27056,171000,3.0,3,2.0,41,5,True,False,False,True,50,False
11783,76500,3.0,3,3.0,32,12,True,True,True,True,51,False
30844,121500,3.0,3,3.0,36,3,False,True,False,True,48,False
35229,360000,1.0,3,1.0,51,23,True,False,False,True,8,False
6815,189000,1.0,3,3.0,39,6,True,True,False,True,29,False
35592,90000,3.0,3,3.0,31,5,True,True,False,True,44,False
2417,135000,3.0,5,3.0,27,0,False,True,False,False,49,False
26140,360000,3.0,3,1.0,41,5,True,False,False,True,41,False
13724,202500,3.0,3,2.0,27,7,True,False,False,True,35,False
13340,360000,3.0,3,2.0,40,6,True,False,False,True,47,False
21183,121500,1.0,3,2.0,54,13,True,False,False,True,32,False
11059,180000,4.0,3,3.0,28,4,False,True,False,True,37,False
29180,36900,3.0,3,2.0,50,4,False,False,False,False,7,False
15993,180000,1.0,5,3.0,36,3,False,True,True,False,23,False
17590,180000,3.0,3,1.0,50,4,False,False,False,False,38,False
32535,180000,1.0,3,2.0,29,3,False,False,False,True,12,False
15503,157500,3.0,3,3.0,41,4,False,True,False,True,56,False
17940,135000,3.0,3,2.0,43,7,True,False,False,True,10,False
6600,135000,3.0,3,2.0,43,2,False,False,False,False,45,False
1488,270000,3.0,3,4.0,36,11,True,True,True,False,13,False
20392,72000,3.0,3,1.0,51,4,False,False,False,True,9,False
13178,193500,3.0,3,3.0,28,6,True,True,True,True,6,False
19181,90000,3.0,3,3.0,44,3,False,True,False,False,7,True
22206,202500,3.0,3,2.0,53,17,True,False,False,False,9,False
26640,135000,3.0,3,2.0,31,3,False,True,False,False,14,False
8232,157500,3.0,3,2.0,59,18,True,False,False,False,14,False
30929,112500,3.0,3,2.0,43,12,True,False,False,True,48,False
7684,112500,3.0,3,1.0,49,1,False,False,False,False,25,False
10985,292500,3.0,3,4.0,36,3,False,True,False,False,56,False
17885,81000,3.0,3,4.0,37,7,True,True,True,False,16,False
6836,227250,3.0,3,2.0,54,12,True,False,False,True,44,False
8462,202500,3.0,2,2.0,50,9,True,False,False,False,59,False
8963,270000,3.0,3,3.0,39,4,False,True,True,True,23,False
4703,81000,3.0,3,2.0,49,0,False,False,False,False,52,False
4804,157500,1.0,3,1.0,31,1,False,False,False,False,5,False
5974,180000,3.0,3,2.0,50,1,False,False,False,False,56,False
394,130500,3.0,3,2.0,41,13,True,False,False,True,17,False
22256,292500,1.0,3,1.0,41,0,False,False,False,False,50,False
19623,202500,3.0,3,2.0,53,32,True,False,False,True,23,False
16842,112500,3.0,3,6.0,37,11,True,True,True,False,33,False
6137,157500,3.0,5,1.0,24,1,False,False,False,False,33,False
32422,180000,3.0,5,2.0,33,0,False,False,False,True,29,False
22905,292500,3.0,5,3.0,32,4,False,True,True,False,17,False
7143,63000,1.0,3,2.0,40,5,True,False,False,False,2,False
20616,180000,3.0,3,2.0,50,15,True,False,False,True,22,False
20601,315000,1.0,0,2.0,35,6,True,False,False,True,34,False
28098,270000,3.0,3,2.0,39,9,True,False,True,True,9,False
24888,306000,3.0,3,2.0,43,4,False,False,False,False,54,False
14029,157500,3.0,3,2.0,53,10,True,False,False,False,9,False
34107,103500,3.0,3,2.0,50,3,False,False,True,False,27,False
20271,202500,3.0,5,2.0,38,14,True,False,False,True,21,False
1391,315000,3.0,3,1.0,49,8,True,False,True,True,22,False
9400,270000,3.0,3,3.0,38,4,False,True,True,True,32,False
14320,135000,3.0,3,2.0,53,11,True,False,False,False,15,False
19755,112500,3.0,3,1.0,49,13,True,False,False,False,9,False
19857,225000,3.0,3,1.0,48,4,False,False,False,False,34,False
29981,247500,2.0,3,3.0,33,6,True,True,False,True,29,False
9105,108000,3.0,3,2.0,33,6,True,False,False,True,53,False
13815,135000,1.0,3,2.0,29,2,False,False,False,True,19,False
6094,180000,3.0,3,5.0,31,1,False,True,True,True,44,False
32729,157500,1.0,3,3.0,37,7,True,True,False,True,13,False
35026,135000,1.0,3,4.0,35,13,True,True,False,False,9,False
20030,171000,1.0,3,1.0,28,5,True,False,False,False,44,False
17713,166500,3.0,3,2.0,61,14,True,False,False,True,58,False
1385,135000,3.0,3,4.0,38,8,True,True,False,False,2,False
34839,360000,1.0,3,2.0,50,0,False,False,False,True,55,False
16408,157500,3.0,3,1.0,48,21,True,False,False,True,34,False
19832,207000,3.0,3,2.0,40,13,True,False,False,False,26,False
12899,157500,1.0,3,4.0,32,12,True,True,False,False,50,False
10696,315000,1.0,5,4.0,34,3,False,True,True,False,1,False
36333,202500,1.0,3,2.0,48,8,True,False,True,False,22,False
11640,112500,1.0,3,2.0,27,4,False,True,False,False,44,False
19602,135000,3.0,4,2.0,28,6,True,False,False,True,38,False
31673,157500,3.0,3,2.0,34,3,False,True,False,False,22,False
19339,225000,1.0,3,1.0,56,25,True,False,False,False,13,False
82,297000,3.0,4,1.0,42,8,True,False,False,False,31,False
7588,112500,3.0,3,4.0,34,7,True,True,True,True,32,False
21064,180000,1.0,3,1.0,55,12,True,False,False,True,2,False
33362,166500,1.0,3,4.0,33,3,False,True,False,False,18,False
21250,315000,1.0,3,2.0,40,10,True,False,True,True,3,False
919,180000,3.0,3,2.0,56,10,True,False,True,False,42,False
11060,180000,4.0,3,3.0,28,4,False,True,False,True,39,False
4803,157500,1.0,3,1.0,31,1,False,False,False,False,34,False
26244,211500,3.0,3,4.0,28,8,True,True,True,False,23,False
27801,247500,3.0,4,2.0,52,4,False,False,False,True,37,False
3759,112500,1.0,3,3.0,43,2,False,True,True,True,44,False
28626,67500,3.0,5,3.0,47,3,False,True,True,False,1,False
14669,270000,3.0,3,4.0,29,5,True,True,False,True,29,False
7187,202500,2.0,3,3.0,29,10,True,True,False,False,8,False
26004,112500,3.0,3,2.0,53,15,True,False,False,True,8,False
7570,153000,1.0,3,4.0,29,2,False,True,False,True,25,False
5842,157500,3.0,3,2.0,48,10,True,False,False,False,20,False
17630,234000,3.0,3,3.0,29,4,False,True,True,False,7,False
245,270000,3.0,3,3.0,37,12,True,True,False,True,34,False
31637,112500,3.0,3,2.0,47,10,True,False,False,True,59,False
3460,328500,3.0,3,2.0,34,5,True,False,False,False,16,False
20886,225000,3.0,3,3.0,45,5,True,True,False,True,33,False
3431,202500,3.0,3,1.0,46,11,True,False,False,False,26,False
33722,292500,2.0,3,3.0,34,11,True,True,False,True,25,False
12054,157500,3.0,3,1.0,49,0,False,False,False,False,49,False
2655,207000,3.0,3,4.0,36,2,False,True,False,False,31,False
3893,135000,3.0,3,1.0,41,9,True,False,False,False,5,False
14886,324000,1.0,3,3.0,30,8,True,True,True,True,21,False
23412,180000,3.0,2,3.0,29,4,False,True,False,False,46,False
11088,180000,2.0,3,2.0,53,5,True,False,False,False,44,False
34927,157500,3.0,2,2.0,36,1,False,True,False,False,16,False
13306,225000,1.0,3,2.0,40,4,False,True,True,False,26,False
9686,180000,3.0,3,2.0,28,0,False,False,False,True,15,False
5627,337500,3.0,5,1.0,31,9,True,False,False,False,11,False
13550,81000,3.0,3,3.0,39,3,False,True,False,True,61,False
1354,135000,3.0,3,1.0,47,6,True,False,True,False,54,False
21055,112500,3.0,3,2.0,50,11,True,False,False,False,35,False
21219,119250,3.0,3,3.0,25,0,False,True,False,True,9,False
23079,126000,1.0,3,1.0,59,21,True,False,False,False,3,False
4350,225000,3.0,3,2.0,47,26,True,False,False,False,35,False
11451,180000,3.0,3,2.0,54,10,True,False,False,False,32,False
8250,121500,3.0,0,2.0,32,4,False,False,False,True,23,False
1202,135000,1.0,3,2.0,26,0,False,False,False,True,27,False
720,135000,3.0,5,2.0,30,1,False,False,False,True,24,False
12097,159750,1.0,3,3.0,25,0,False,True,False,True,22,False
32829,225000,3.0,5,2.0,44,1,False,False,False,False,57,False
1127,225000,3.0,3,2.0,45,11,True,False,True,False,15,False
31717,225000,1.0,3,2.0,44,8,True,False,True,True,41,False
11257,180000,1.0,3,3.0,38,6,True,True,False,True,46,False
34687,180000,1.0,3,2.0,38,10,True,False,True,False,9,False
29165,135000,3.0,3,2.0,44,1,False,False,True,True,52,False
29749,171000,3.0,1,1.0,44,24,True,False,False,True,61,False
4141,144000,1.0,3,3.0,35,8,True,True,True,False,26,False
16024,135000,1.0,2,3.0,34,6,True,True,False,False,51,False
35765,135000,2.0,5,1.0,27,5,True,False,False,True,17,False
35079,225000,3.0,3,4.0,40,10,True,True,False,False,36,False
33945,225000,3.0,3,1.0,47,7,True,False,False,False,22,False
31817,225000,3.0,3,4.0,28,9,True,True,True,False,11,False
35434,135000,3.0,5,3.0,37,3,False,True,False,False,47,False
16776,292500,3.0,3,2.0,54,24,True,False,False,True,35,False
21086,256500,1.0,3,1.0,26,3,False,False,True,True,38,False
33365,166500,1.0,3,4.0,33,3,False,True,False,False,30,False
131,135000,3.0,3,2.0,42,3,False,False,False,True,18,False
34472,180000,3.0,3,4.0,25,1,False,True,False,False,50,False
31854,202500,3.0,0,7.0,31,7,True,True,True,False,47,False
4902,270000,3.0,3,3.0,51,10,True,True,True,False,40,False
31028,180000,3.0,3,2.0,36,4,False,False,False,True,24,False
35565,247500,1.0,3,3.0,39,3,False,True,False,True,16,False
27303,45000,3.0,3,2.0,47,23,True,False,False,True,20,False
2739,54000,3.0,3,3.0,42,0,False,True,False,False,9,False
7672,135000,3.0,3,1.0,49,15,True,False,False,True,11,False
13500,162000,3.0,3,1.0,43,9,True,False,False,True,18,False
1803,202500,3.0,2,2.0,51,2,False,False,False,False,16,False
13587,135000,3.0,3,2.0,46,15,True,False,False,True,11,False
24179,76500,3.0,3,1.0,55,32,True,False,False,True,29,False
1807,202500,3.0,2,2.0,51,2,False,False,False,False,5,False
9221,306000,3.0,3,4.0,35,4,False,True,True,False,10,False
6471,225000,1.0,3,2.0,47,8,True,False,True,True,42,False
31375,90000,3.0,3,3.0,37,12,True,True,False,True,42,False
19843,112500,3.0,3,3.0,38,19,True,True,False,False,20,False
6223,337500,1.0,3,2.0,28,4,False,True,False,False,11,False
30451,247500,1.0,3,2.0,44,2,False,False,False,True,41,False
19002,90000,3.0,3,2.0,48,14,True,False,True,False,5,False
17164,225000,3.0,3,3.0,51,2,False,True,True,False,29,False
35795,144000,3.0,3,2.0,46,2,False,False,True,False,20,False
5736,180000,1.0,3,2.0,55,17,True,False,True,False,18,False
4737,135000,1.0,3,3.0,31,1,False,True,False,False,56,False
4012,85500,1.0,3,4.0,33,1,False,True,False,False,49,False
7950,117000,3.0,3,4.0,36,13,True,True,True,False,20,False
9537,112500,3.0,2,2.0,47,2,False,False,False,True,58,False
5658,90000,3.0,3,2.0,48,3,False,False,False,False,13,False
27771,225000,3.0,3,1.0,36,7,True,False,False,True,19,False
2610,90000,3.0,3,2.0,52,4,False,False,False,True,29,False
13044,135000,3.0,3,2.0,44,26,True,False,False,True,5,False
8446,126000,3.0,3,1.0,50,5,True,False,True,False,6,False
30764,112500,3.0,3,2.0,30,5,True,False,True,True,47,False
18942,225000,3.0,3,3.0,39,4,False,True,True,False,25,False
19902,90000,1.0,3,1.0,50,24,True,False,False,False,41,False
19437,112500,1.0,3,4.0,38,7,True,True,True,False,21,False
25467,157500,3.0,3,2.0,29,4,False,False,True,False,26,False
3858,225000,3.0,3,4.0,40,6,True,True,False,False,52,False
25238,157500,2.0,3,2.0,27,4,False,False,True,True,30,False
11302,157500,3.0,3,4.0,27,4,False,True,False,False,25,False
25672,135000,2.0,3,1.0,29,1,False,False,False,False,7,False
19835,207000,3.0,3,2.0,40,13,True,False,False,False,34,False
26680,202500,1.0,3,2.0,62,10,True,False,True,False,56,False
1977,270000,3.0,3,2.0,46,0,False,False,False,False,14,False
24348,135000,3.0,3,2.0,47,12,True,False,False,False,49,False
32349,139500,3.0,3,2.0,50,22,True,False,False,True,58,False
18373,225000,3.0,3,2.0,48,6,True,False,False,False,28,False
21484,112500,3.0,3,2.0,41,0,False,False,False,True,16,False
25812,157500,3.0,3,2.0,54,12,True,False,False,False,22,False
22807,360000,3.0,3,2.0,30,5,True,False,True,False,21,False
33697,247500,3.0,3,2.0,41,1,False,False,False,True,35,False
19998,225000,3.0,3,2.0,37,10,True,False,True,True,27,False
22593,270000,3.0,5,1.0,26,5,True,False,False,True,22,False
28095,270000,3.0,3,2.0,39,9,True,False,True,True,13,False
25550,180000,3.0,3,4.0,35,1,False,True,False,True,19,False
11997,157500,3.0,3,4.0,37,1,False,True,False,True,31,False
27902,81000,3.0,5,3.0,35,9,True,True,False,True,19,False
34649,112500,3.0,3,1.0,53,5,True,False,False,True,18,False
7877,202500,1.0,3,2.0,31,10,True,False,False,False,60,False
17771,112500,3.0,5,3.0,30,0,False,True,False,False,23,False
14448,108000,3.0,3,3.0,38,8,True,True,False,False,53,False
30302,112500,3.0,3,3.0,50,14,True,True,False,False,15,False
8521,225000,3.0,3,2.0,43,10,True,True,False,False,27,False
23859,112500,3.0,3,3.0,25,6,True,True,False,False,20,False
24152,211500,3.0,3,3.0,39,6,True,True,False,False,11,False
10815,247500,3.0,3,3.0,32,9,True,True,True,False,47,False
11446,180000,3.0,3,2.0,54,10,True,False,False,False,4,False
33635,126000,2.0,3,2.0,28,7,True,False,False,True,19,False
13228,112500,3.0,2,2.0,56,10,True,False,False,False,34,False
28291,90000,3.0,3,2.0,49,9,True,False,False,False,6,False
22797,153000,3.0,3,1.0,35,6,True,False,False,True,9,False
7378,202500,3.0,2,2.0,52,17,True,True,False,True,14,False
12040,112500,3.0,3,2.0,40,2,False,False,False,True,13,False
26191,306000,3.0,3,2.0,53,1,False,False,True,False,3,False
13223,112500,3.0,2,2.0,56,10,True,False,False,False,41,False
31920,270000,3.0,3,2.0,44,8,True,False,False,False,40,False
24942,315000,1.0,3,4.0,37,7,True,True,False,True,45,False
20163,135000,3.0,3,2.0,43,15,True,False,False,True,12,False
430,139500,1.0,3,1.0,44,19,True,False,False,False,10,False
12628,225000,3.0,3,2.0,54,10,True,False,False,False,15,False
20386,72000,3.0,3,1.0,51,4,False,False,False,True,21,False
29444,112500,3.0,3,1.0,31,2,False,False,False,False,14,False
5727,157500,1.0,3,3.0,38,9,True,True,False,True,13,False
1934,135000,2.0,4,1.0,31,5,True,False,False,False,33,False
31128,202500,4.0,4,2.0,40,2,False,False,False,True,36,False
23476,157500,3.0,3,2.0,39,0,False,False,False,True,6,False
33773,67500,3.0,3,1.0,23,1,False,False,False,True,7,False
26496,315000,1.0,3,2.0,50,7,True,False,True,False,42,False
622,225000,3.0,3,2.0,23,5,True,False,False,True,8,False
12608,180000,3.0,3,1.0,39,2,False,False,False,True,6,False
10700,121500,1.0,3,2.0,26,8,True,False,False,False,28,False
23863,112500,3.0,3,3.0,25,6,True,True,False,False,20,False
19870,225000,3.0,3,3.0,41,11,True,True,True,True,52,False
26658,112500,3.0,3,4.0,32,3,False,True,True,False,22,False
23805,117000,3.0,3,2.0,46,20,True,False,False,True,46,False
2334,112500,3.0,3,3.0,28,7,True,True,False,True,36,False
18325,279000,1.0,3,3.0,44,10,True,True,True,True,56,False
20447,247500,1.0,3,1.0,46,11,True,False,False,True,30,False
11907,292500,3.0,3,2.0,51,29,True,False,False,False,19,False
9302,292500,1.0,0,3.0,35,7,True,True,False,False,17,False
2751,202500,3.0,3,2.0,41,22,True,False,False,True,1,False
27241,225000,3.0,3,1.0,54,6,True,False,False,True,11,False
5075,180000,1.0,3,4.0,30,7,True,True,False,True,34,False
1875,225000,1.0,3,1.0,35,11,True,False,False,True,28,False
111,297000,3.0,4,1.0,42,8,True,False,False,False,10,False
16516,324000,3.0,3,1.0,44,4,False,False,False,False,40,False
33057,112500,1.0,5,2.0,24,1,False,False,False,False,19,False
14759,67500,3.0,5,2.0,42,23,True,False,False,True,39,False
19521,157500,1.0,3,2.0,34,1,False,False,False,False,7,False
30060,234000,3.0,3,3.0,32,4,False,True,False,False,26,False
19042,157500,1.0,3,5.0,35,2,False,True,True,False,20,False
749,315000,1.0,3,2.0,37,1,False,False,False,True,14,False
16401,157500,3.0,3,1.0,48,21,True,False,False,True,48,False
5575,157500,3.0,3,2.0,32,0,False,False,False,False,18,False
26262,135000,1.0,3,3.0,36,1,False,True,True,False,1,False
35383,155250,3.0,3,1.0,53,6,True,False,False,True,23,False
6309,157500,1.0,3,2.0,38,11,True,False,False,True,30,False
3088,157500,3.0,2,1.0,27,5,True,False,True,True,20,False
12513,270000,3.0,3,3.0,33,0,False,True,True,False,37,False
9947,135000,3.0,3,1.0,45,3,False,False,True,False,3,False
31930,225000,3.0,5,1.0,42,8,True,False,True,True,56,False
6675,90000,3.0,3,2.0,34,1,False,True,False,True,16,False
7196,162000,1.0,3,2.0,52,4,False,False,False,True,9,False
22222,252000,3.0,3,2.0,29,2,False,True,True,False,13,False
14895,270000,1.0,3,5.0,38,2,False,True,True,True,35,False
32604,135000,1.0,3,3.0,25,2,False,True,False,True,20,False
4176,126000,2.0,3,1.0,32,14,True,False,False,True,49,False
21650,247500,1.0,3,2.0,50,11,True,False,False,True,11,False
15858,360000,3.0,3,3.0,42,5,True,True,True,False,35,False
18747,90000,3.0,5,1.0,27,8,True,False,False,False,48,False
31060,76500,3.0,3,1.0,53,8,True,False,False,False,7,False
23864,112500,3.0,3,3.0,25,6,True,True,False,False,9,False
25558,207000,1.0,3,2.0,40,18,True,False,False,True,31,False
22214,135000,3.0,3,2.0,52,17,True,False,False,False,61,False
2279,202500,3.0,3,1.0,51,10,True,False,False,False,40,False
2159,306000,1.0,3,3.0,25,4,False,True,False,False,35,False
24384,180000,3.0,5,2.0,40,3,False,False,False,False,4,False
13558,112500,3.0,4,3.0,31,9,True,True,False,True,61,False
6400,360000,3.0,3,4.0,36,2,False,True,True,True,43,False
27713,157500,1.0,0,2.0,60,0,False,False,True,True,32,False
34946,135000,2.0,3,3.0,31,1,False,True,True,True,40,False
11716,360000,1.0,3,1.0,49,7,True,False,False,True,29,False
26002,252000,3.0,3,2.0,30,1,False,False,False,False,30,False
1419,180000,3.0,3,3.0,46,9,True,True,True,False,40,False
31138,135000,3.0,3,2.0,56,20,True,False,False,True,29,False
9123,180000,1.0,3,1.0,63,5,True,False,False,False,3,False
21210,157500,1.0,3,2.0,31,2,False,False,False,True,16,False
28330,247500,3.0,3,2.0,50,3,False,False,True,False,21,False
2819,256500,1.0,3,2.0,58,4,False,False,True,True,14,False
33771,180000,3.0,3,3.0,29,2,False,True,False,True,9,False
31284,355500,3.0,3,3.0,41,0,False,True,True,False,41,False
920,180000,3.0,3,2.0,56,10,True,False,True,False,49,False
10242,126000,2.0,3,4.0,31,0,False,True,True,True,41,False
2352,292500,1.0,3,2.0,39,4,False,False,False,False,40,False
4711,247500,3.0,3,2.0,44,23,True,False,False,False,34,False
3783,90900,3.0,3,2.0,59,6,True,False,True,False,41,False
15307,180000,3.0,5,1.0,24,3,False,False,False,True,27,False
30003,135000,1.0,3,3.0,31,5,True,True,False,True,17,False
